,FID,COMPANY_NAME,ADDRESS,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,NAICS2,NAICS CODE,Industry Description,INDU_EMP,SERV_EMP,COMM_EMP,ESTEMP,TOTALPOP,HOUSEHOLDS,MALE,FEMALE,%Male,%FEMALE,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,WHITE_NH,%WHITE,%BLACK,%INDIAN,%ASIAN,PCT_HAWN,%OTHER,%MULTI,%HISP,AVERAGE_HOUSEHOLD_SIZE,AGE_BELOW_18,AGE_18_40,AGE_40_65,AGE_65+,AGE_MEDIAN,TRAN_TOTAL,TRAN_CAR,TRAN_MOTO,TRAN_BIKE,TRAN_PUB,TRAN_WALK,TRAN_OTHER,TRAN_HOME,CURRENTLY_STUDENT,CURRENTLY_NOT_STUDENT,LESS_$10K,I10K_14K,I15K_19K,I20K_24K,I25K_29K,I30K_34K,I35K_39K,I40K_44K,I45K_49K,I50K_59K,I60K_74K,I75K_99K,I100K_124K,I125K_149K,I150K_199K,I200KMORE,MEDIAN_HOUSEHOLD_INCOME,%_BACHELOR_DEGREE,%POVERTY
4016,4016,Friendship Baptist Church,426 NW 2nd St,GAINESVILLE,FL,32601,29.655407,-82.326751,813110,81311008,Religious Organizations,0,3.0,0,3,747,314,334,413,45%,55%,400,316,0,19,0,12,0,93,320,53.54752343,42.30254351,0.0,2.54350736,0.0,1.6064257,0.0,12.4497992,2.33,88,432,161,132,32,418,268,0,150,0,0,0,0,361,373,65,50,43,37,12,0,12,0,27,38,0,13,0,17,0,0,17442,3.74832664,25.23616734
4023,4023,JCON Worship & Praise Temple,436 NW 2nd St,GAINESVILLE,FL,32601,29.655706,-82.32696899999999,813110,81311008,Religious Organizations,0,2.0,0,2,747,314,334,413,45%,55%,400,316,0,19,0,12,0,93,320,53.54752343,42.30254351,0.0,2.54350736,0.0,1.6064257,0.0,12.4497992,2.33,88,432,161,132,32,418,268,0,150,0,0,0,0,361,373,65,50,43,37,12,0,12,0,27,38,0,13,0,17,0,0,17442,3.74832664,25.23616734
4026,4026,Mt Pleasant United Methodist,630 NW 2nd St,GAINESVILLE,FL,32601,29.657613,-82.327026,813110,81311008,Religious Organizations,0,2.0,0,2,747,314,334,413,45%,55%,400,316,0,19,0,12,0,93,320,53.54752343,42.30254351,0.0,2.54350736,0.0,1.6064257,0.0,12.4497992,2.33,88,432,161,132,32,418,268,0,150,0,0,0,0,361,373,65,50,43,37,12,0,12,0,27,38,0,13,0,17,0,0,17442,3.74832664,25.23616734
4045,4045,Williams Temple Church of God,628 NW 7th Ave,GAINESVILLE,FL,32601,29.657946000000003,-82.33170799999999,813110,81311008,Religious Organizations,0,2.0,0,2,747,314,334,413,45%,55%,400,316,0,19,0,12,0,93,320,53.54752343,42.30254351,0.0,2.54350736,0.0,1.6064257,0.0,12.4497992,2.33,88,432,161,132,32,418,268,0,150,0,0,0,0,361,373,65,50,43,37,12,0,12,0,27,38,0,13,0,17,0,0,17442,3.74832664,25.23616734
4189,4189,Gainesville Community Ministry,238 SW 4th Ave,GAINESVILLE,FL,32601,29.648356,-82.32798000000001,813110,81311021,Religious Organizations,0,20.0,0,20,1183,353,478,705,40%,60%,777,265,0,22,0,32,87,233,643,65.68047337,22.40067625,0.0,1.85967878,0.0,2.70498732,7.35418428,19.69568893,3.31,78,806,251,96,22,590,350,0,26,52,134,28,0,600,574,61,37,47,13,0,16,17,9,40,86,15,12,0,0,0,0,37868,4.98732037,47.92899408
4209,4209,Shady Grove Primitive,804 SW 5th St,GAINESVILLE,FL,32601,29.644658000000003,-82.329792,813110,81311008,Religious Organizations,0,3.0,0,3,1183,353,478,705,40%,60%,777,265,0,22,0,32,87,233,643,65.68047337,22.40067625,0.0,1.85967878,0.0,2.70498732,7.35418428,19.69568893,3.31,78,806,251,96,22,590,350,0,26,52,134,28,0,600,574,61,37,47,13,0,16,17,9,40,86,15,12,0,0,0,0,37868,4.98732037,47.92899408
4341,4341,CHRISTIAN CAMPUS HOUSE,20 NW 12TH TER,GAINESVILLE,FL,32601,29.65274,-82.337861,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,975,331,755,220,77%,23%,877,67,0,13,0,0,18,174,721,89.94871795,6.87179487,0.0,1.33333333,0.0,0.0,1.84615385,17.84615385,2.8,0,975,0,0,22,480,297,25,118,0,40,0,0,927,48,44,15,52,109,14,70,14,0,0,0,0,0,13,0,0,0,21434,2.97435897,75.18878101
4351,4351,GAINESVILLE COMMUNITY MINISTRY,818 W UNIVERSITY AVE,GAINESVILLE,FL,32601,29.652540999999996,-82.33345200000001,813110,81311021,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,975,331,755,220,77%,23%,877,67,0,13,0,0,18,174,721,89.94871795,6.87179487,0.0,1.33333333,0.0,0.0,1.84615385,17.84615385,2.8,0,975,0,0,22,480,297,25,118,0,40,0,0,927,48,44,15,52,109,14,70,14,0,0,0,0,0,13,0,0,0,21434,2.97435897,75.18878101
4393,4393,Church Of Jesus Christ Of LDS,1220 SW 5th Ave,GAINESVILLE,FL,32601,29.647783,-82.33821800000001,813110,81311008,Religious Organizations,0,4.0,0,4,2767,666,703,2064,25%,75%,2368,262,0,40,21,21,55,174,2209,85.58005059999999,9.46873871,0.0,1.44560896,0.75894471,0.75894471,1.98771232,6.28839899,2.82,6,2738,23,0,21,798,165,65,207,77,214,3,67,2666,101,393,71,0,54,0,30,15,12,16,46,15,0,14,0,0,0,7541,4.77050958,85.76
4462,4462,Church Of Jesus Christ Of LDS,3745 NW 16th Blvd,GAINESVILLE,FL,32605,29.669235999999998,-82.380044,813110,81311008,Religious Organizations,0,2.0,0,2,1971,863,986,985,50%,50%,1704,142,7,63,0,55,0,65,1704,86.45357686,7.20446474,0.35514967,3.19634703,0.0,2.79046169,0.0,3.29781837,2.28,273,603,643,904,46,944,650,39,104,34,0,13,104,498,1417,87,11,0,45,15,38,0,15,100,74,155,111,76,72,25,39,67431,19.12734652,6.3419584
4497,4497,Richard Parker,931 NW 42nd Ter,GAINESVILLE,FL,32605,29.660785999999998,-82.388503,813110,81311009,Religious Organizations,0,1.0,0,1,1971,863,986,985,50%,50%,1704,142,7,63,0,55,0,65,1704,86.45357686,7.20446474,0.35514967,3.19634703,0.0,2.79046169,0.0,3.29781837,2.28,273,603,643,904,46,944,650,39,104,34,0,13,104,498,1417,87,11,0,45,15,38,0,15,100,74,155,111,76,72,25,39,67431,19.12734652,6.3419584
4506,4506,Vineyard Christian Fellowship,3536 NW 8th Ave,GAINESVILLE,FL,32605,29.659872999999997,-82.376249,813110,81311008,Religious Organizations,0,3.0,0,3,1971,863,986,985,50%,50%,1704,142,7,63,0,55,0,65,1704,86.45357686,7.20446474,0.35514967,3.19634703,0.0,2.79046169,0.0,3.29781837,2.28,273,603,643,904,46,944,650,39,104,34,0,13,104,498,1417,87,11,0,45,15,38,0,15,100,74,155,111,76,72,25,39,67431,19.12734652,6.3419584
4508,4508,Westwood Hills Church of God,3440 NW 15th Pl,GAINESVILLE,FL,32605,29.666653000000004,-82.37388100000001,813110,81311008,Religious Organizations,0,20.0,0,20,1971,863,986,985,50%,50%,1704,142,7,63,0,55,0,65,1704,86.45357686,7.20446474,0.35514967,3.19634703,0.0,2.79046169,0.0,3.29781837,2.28,273,603,643,904,46,944,650,39,104,34,0,13,104,498,1417,87,11,0,45,15,38,0,15,100,74,155,111,76,72,25,39,67431,19.12734652,6.3419584
4555,4555,Baha'I Spiritual Assembly,4451 NW 19th St,GAINESVILLE,FL,32605,29.695195000000002,-82.346886,813110,81311021,Religious Organizations,0,2.0,0,2,1846,838,909,937,49%,51%,1599,103,10,98,0,19,17,159,1452,86.61971831,5.57963164,0.54171181,5.30877573,0.0,1.02925244,0.92091008,8.61321777,2.17,346,631,671,396,38,990,825,0,18,40,46,26,35,454,1306,74,66,59,48,12,36,58,19,84,85,84,74,73,22,33,11,48532,11.21343445,28.38569881
4559,4559,Church of Christ 39th Avenue,1811 NW 39th Ave,GAINESVILLE,FL,32605,29.687903000000002,-82.34635899999999,813110,81311008,Religious Organizations,0,1.0,0,1,1846,838,909,937,49%,51%,1599,103,10,98,0,19,17,159,1452,86.61971831,5.57963164,0.54171181,5.30877573,0.0,1.02925244,0.92091008,8.61321777,2.17,346,631,671,396,38,990,825,0,18,40,46,26,35,454,1306,74,66,59,48,12,36,58,19,84,85,84,74,73,22,33,11,48532,11.21343445,28.38569881
4565,4565,Iglesia Hispana Gainesville,3508 NW 19th St,GAINESVILLE,FL,32605,29.685269,-82.348007,813110,81311008,Religious Organizations,0,2.0,0,2,1846,838,909,937,49%,51%,1599,103,10,98,0,19,17,159,1452,86.61971831,5.57963164,0.54171181,5.30877573,0.0,1.02925244,0.92091008,8.61321777,2.17,346,631,671,396,38,990,825,0,18,40,46,26,35,454,1306,74,66,59,48,12,36,58,19,84,85,84,74,73,22,33,11,48532,11.21343445,28.38569881
4571,4571,Ridgeview Baptist Church,3508 NW 19th St,GAINESVILLE,FL,32605,29.685269,-82.348007,813110,81311008,Religious Organizations,0,2.0,0,2,1846,838,909,937,49%,51%,1599,103,10,98,0,19,17,159,1452,86.61971831,5.57963164,0.54171181,5.30877573,0.0,1.02925244,0.92091008,8.61321777,2.17,346,631,671,396,38,990,825,0,18,40,46,26,35,454,1306,74,66,59,48,12,36,58,19,84,85,84,74,73,22,33,11,48532,11.21343445,28.38569881
4572,4572,A TIME-REFRESHING WOMEN'S,1631 NW 43RD AVE,GAINESVILLE,FL,32605,29.693469,-82.34408,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1846,838,909,937,49%,51%,1599,103,10,98,0,19,17,159,1452,86.61971831,5.57963164,0.54171181,5.30877573,0.0,1.02925244,0.92091008,8.61321777,2.17,346,631,671,396,38,990,825,0,18,40,46,26,35,454,1306,74,66,59,48,12,36,58,19,84,85,84,74,73,22,33,11,48532,11.21343445,28.38569881
4608,4608,Church Of Jesus Christ Of LDS,7231 NW 39th Ave,GAINESVILLE,FL,32606,29.687796999999996,-82.419949,813110,81311008,Religious Organizations,0,2.0,0,2,4107,1718,2333,1774,57%,43%,2580,1158,0,141,0,52,176,337,2402,62.81957633,28.19576333,0.0,3.43316289,0.0,1.266131,4.28536645,8.2055028,2.37,556,1731,880,1880,31,1655,1447,12,23,92,38,0,43,1686,2406,342,37,183,125,181,49,215,17,13,64,171,145,85,28,57,6,28125,13.44046749,36.71779888
4628,4628,First Christian Church,3411 NW 83rd St,GAINESVILLE,FL,32606,29.684620000000002,-82.42958399999999,813110,81311008,Religious Organizations,0,3.0,0,3,4107,1718,2333,1774,57%,43%,2580,1158,0,141,0,52,176,337,2402,62.81957633,28.19576333,0.0,3.43316289,0.0,1.266131,4.28536645,8.2055028,2.37,556,1731,880,1880,31,1655,1447,12,23,92,38,0,43,1686,2406,342,37,183,125,181,49,215,17,13,64,171,145,85,28,57,6,28125,13.44046749,36.71779888
4634,4634,Gainesville Church of God,7003 NW 39th Ave,GAINESVILLE,FL,32606,29.687694,-82.416803,813110,81311008,Religious Organizations,0,4.0,0,4,4107,1718,2333,1774,57%,43%,2580,1158,0,141,0,52,176,337,2402,62.81957633,28.19576333,0.0,3.43316289,0.0,1.266131,4.28536645,8.2055028,2.37,556,1731,880,1880,31,1655,1447,12,23,92,38,0,43,1686,2406,342,37,183,125,181,49,215,17,13,64,171,145,85,28,57,6,28125,13.44046749,36.71779888
4640,4640,Greater Liberty Hill UMC,7010 NW 23rd Ave,GAINESVILLE,FL,32606,29.674625,-82.423867,813110,81311008,Religious Organizations,0,3.0,0,3,4107,1718,2333,1774,57%,43%,2580,1158,0,141,0,52,176,337,2402,62.81957633,28.19576333,0.0,3.43316289,0.0,1.266131,4.28536645,8.2055028,2.37,556,1731,880,1880,31,1655,1447,12,23,92,38,0,43,1686,2406,342,37,183,125,181,49,215,17,13,64,171,145,85,28,57,6,28125,13.44046749,36.71779888
4728,4728,Unity of Gainesville Church,8801 NW 39th Ave,GAINESVILLE,FL,32606,29.688285999999998,-82.43584399999999,813110,81311008,Religious Organizations,0,2.0,0,2,4107,1718,2333,1774,57%,43%,2580,1158,0,141,0,52,176,337,2402,62.81957633,28.19576333,0.0,3.43316289,0.0,1.266131,4.28536645,8.2055028,2.37,556,1731,880,1880,31,1655,1447,12,23,92,38,0,43,1686,2406,342,37,183,125,181,49,215,17,13,64,171,145,85,28,57,6,28125,13.44046749,36.71779888
4751,4751,GREATER LIBERTY HILL,7600 NW 23RD AVE,GAINESVILLE,FL,32606,29.674625,-82.423867,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,4107,1718,2333,1774,57%,43%,2580,1158,0,141,0,52,176,337,2402,62.81957633,28.19576333,0.0,3.43316289,0.0,1.266131,4.28536645,8.2055028,2.37,556,1731,880,1880,31,1655,1447,12,23,92,38,0,43,1686,2406,342,37,183,125,181,49,215,17,13,64,171,145,85,28,57,6,28125,13.44046749,36.71779888
5048,5048,Faith United Methodist Church,3701 NE 15th St,GAINESVILLE,FL,32609,29.686737,-82.305137,813110,81311008,Religious Organizations,0,3.0,0,3,955,354,342,613,36%,64%,299,590,0,0,0,27,39,363,157,31.30890052,61.78010471,0.0,0.0,0.0,2.82722513,4.08376963,38.010471200000005,2.68,295,291,335,68,23,300,276,0,0,24,0,0,0,258,613,193,29,0,13,11,18,4,27,7,12,13,8,19,0,0,0,7895,0.94240838,58.95287958
5104,5104,Promise Driven Inc,2406 NE Waldo Rd,GAINESVILLE,FL,32609,29.674609999999998,-82.29641,813110,81311021,Religious Organizations,0,2.0,0,2,955,354,342,613,36%,64%,299,590,0,0,0,27,39,363,157,31.30890052,61.78010471,0.0,0.0,0.0,2.82722513,4.08376963,38.010471200000005,2.68,295,291,335,68,23,300,276,0,0,24,0,0,0,258,613,193,29,0,13,11,18,4,27,7,12,13,8,19,0,0,0,7895,0.94240838,58.95287958
5152,5152,Gainsville Family Worship Ctr,1938 NE Waldo Rd,GAINESVILLE,FL,32609,29.670021000000002,-82.29992800000001,813110,81311008,Religious Organizations,0,2.0,0,2,965,415,398,567,41%,59%,349,616,0,0,0,0,0,137,212,36.16580311,63.83419689,0.0,0.0,0.0,0.0,0.0,14.19689119,2.33,58,296,555,112,45,658,581,0,0,54,0,0,23,182,783,38,40,0,10,96,12,0,0,36,25,68,0,90,0,0,0,45799,23.73056995,11.70984456
5159,5159,Passage Family Church,2020 NE 15th St,GAINESVILLE,FL,32609,29.671788,-82.306531,813110,81311008,Religious Organizations,0,5.0,0,5,965,415,398,567,41%,59%,349,616,0,0,0,0,0,137,212,36.16580311,63.83419689,0.0,0.0,0.0,0.0,0.0,14.19689119,2.33,58,296,555,112,45,658,581,0,0,54,0,0,23,182,783,38,40,0,10,96,12,0,0,36,25,68,0,90,0,0,0,45799,23.73056995,11.70984456
5168,5168,ALLIANCE OF DIVINE LOVE I,1943 NE 17TH TER,GAINESVILLE,FL,32609,29.670553,-82.30291700000001,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,965,415,398,567,41%,59%,349,616,0,0,0,0,0,137,212,36.16580311,63.83419689,0.0,0.0,0.0,0.0,0.0,14.19689119,2.33,58,296,555,112,45,658,581,0,0,54,0,0,23,182,783,38,40,0,10,96,12,0,0,36,25,68,0,90,0,0,0,45799,23.73056995,11.70984456
5183,5183,Gainesville Church of Christ,1001 NE 28th Ave,GAINESVILLE,FL,32609,29.676790000000004,-82.313811,813110,81311008,Religious Organizations,0,1.0,0,1,3012,677,1370,1642,45%,55%,395,2202,0,11,0,0,404,39,395,13.11420983,73.10756972,0.0,0.36520584,0.0,0.0,13.41301461,1.29482072,4.44,1255,801,824,264,24,896,782,0,70,0,31,0,13,869,1859,16,39,41,77,12,45,106,7,0,180,56,63,0,23,0,12,43393,2.68924303,16.33466135
5196,5196,Landmark Holy Temple of God,1220 NE 23rd Ave,GAINESVILLE,FL,32609,29.674345000000002,-82.309599,813110,81311008,Religious Organizations,0,8.0,0,8,3012,677,1370,1642,45%,55%,395,2202,0,11,0,0,404,39,395,13.11420983,73.10756972,0.0,0.36520584,0.0,0.0,13.41301461,1.29482072,4.44,1255,801,824,264,24,896,782,0,70,0,31,0,13,869,1859,16,39,41,77,12,45,106,7,0,180,56,63,0,23,0,12,43393,2.68924303,16.33466135
5202,5202,New Creations Fellowship Chr,2500 NE 15th St,GAINESVILLE,FL,32609,29.675939,-82.30588,813110,81311008,Religious Organizations,0,3.0,0,3,3012,677,1370,1642,45%,55%,395,2202,0,11,0,0,404,39,395,13.11420983,73.10756972,0.0,0.36520584,0.0,0.0,13.41301461,1.29482072,4.44,1255,801,824,264,24,896,782,0,70,0,31,0,13,869,1859,16,39,41,77,12,45,106,7,0,180,56,63,0,23,0,12,43393,2.68924303,16.33466135
5203,5203,New Life in Christ Believers,680 NE 23rd Ave,GAINESVILLE,FL,32609,29.674204,-82.318496,813110,81311008,Religious Organizations,0,2.0,0,2,3012,677,1370,1642,45%,55%,395,2202,0,11,0,0,404,39,395,13.11420983,73.10756972,0.0,0.36520584,0.0,0.0,13.41301461,1.29482072,4.44,1255,801,824,264,24,896,782,0,70,0,31,0,13,869,1859,16,39,41,77,12,45,106,7,0,180,56,63,0,23,0,12,43393,2.68924303,16.33466135
5280,5280,HOUSE A FIRE MINISTRIES INC,4406 NW 77TH TER,GAINESVILLE,FL,32606,29.693206,-82.424806,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,4273,1656,2181,2092,51%,49%,3052,313,0,812,0,18,78,263,2822,71.42522818,7.32506436,0.0,19.00304236,0.0,0.42124971,1.8254153999999998,6.15492628,2.57,676,1479,1453,1330,40,2122,1994,0,0,24,0,0,104,1487,2708,156,128,32,40,171,64,47,38,0,149,55,201,76,92,148,259,60288,15.328808800000003,11.70138076
5317,5317,Church of God By Faith,6901 NE 57th St,GAINESVILLE,FL,32609,29.7174,-82.25752299999999,813110,81311008,Religious Organizations,0,5.0,0,5,737,271,364,373,49%,51%,508,158,0,20,0,0,51,33,506,68.92808684,21.43826323,0.0,2.71370421,0.0,0.0,6.91994573,4.47761194,2.72,114,190,244,378,48,251,224,0,0,0,0,5,22,87,635,22,8,7,31,11,8,0,34,17,24,50,48,4,0,7,0,47132,7.46268657,19.13161465
5567,5567,New Beginnings Church of God,2800 NE 59th St,GAINESVILLE,FL,32609,29.677252000000003,-82.251475,813110,81311008,Religious Organizations,0,1.0,0,1,1790,150,1454,336,81%,19%,586,1145,15,0,0,29,15,113,501,32.73743017,63.96648045,0.83798883,0.0,0.0,1.62011173,0.83798883,6.31284916,2.71,75,1004,653,116,36,202,173,0,0,29,0,0,0,119,1671,27,25,7,19,0,5,4,0,5,14,12,0,28,0,4,0,24605,2.45810056,47.96296296
5570,5570,Tabernacle of the Enlightened,2505 NE 69th Ter,GAINESVILLE,FL,32609,29.676018,-82.24488199999999,813110,81311008,Religious Organizations,0,2.0,0,2,1790,150,1454,336,81%,19%,586,1145,15,0,0,29,15,113,501,32.73743017,63.96648045,0.83798883,0.0,0.0,1.62011173,0.83798883,6.31284916,2.71,75,1004,653,116,36,202,173,0,0,29,0,0,0,119,1671,27,25,7,19,0,5,4,0,5,14,12,0,28,0,4,0,24605,2.45810056,47.96296296
5627,5627,Southwest United Methodist Chr,3143 SW 41st Pl,GAINESVILLE,FL,32608,29.613115999999998,-82.357957,813110,81311008,Religious Organizations,0,1.0,0,1,1271,638,719,552,57%,43%,636,341,27,197,0,11,59,136,534,50.0393391,26.82926829,2.12431157,15.49960661,0.0,0.86546027,4.64201416,10.70023603,1.99,83,1001,187,0,25,714,607,7,13,74,0,0,13,663,608,212,63,29,50,73,0,42,36,13,18,27,31,9,35,0,0,22917,7.23839496,49.48859166
5667,5667,Fairbanks Baptist Church,5709 NE 78th Pl,GAINESVILLE,FL,32609,29.725474,-82.25705699999999,813110,81311008,Religious Organizations,0,3.0,0,3,645,275,233,412,36%,64%,595,50,0,0,0,0,0,0,595,92.24806202,7.75193798,0.0,0.0,0.0,0.0,0.0,0.0,2.35,61,175,312,194,47,335,335,0,0,0,0,0,0,79,549,19,15,0,33,23,33,10,0,0,37,52,36,17,0,0,0,54375,10.23255814,10.3875969
5716,5716,Faith Tabernacle Church,5505 SW 63rd Blvd,GAINESVILLE,FL,32608,29.603067,-82.40655699999999,813110,81311008,Religious Organizations,0,33.0,0,33,1891,875,861,1030,46%,54%,1356,460,5,15,0,11,44,131,1251,71.70809096,24.32575357,0.26441036,0.79323109,0.0,0.5817028000000001,2.32681121,6.92755156,2.15,438,394,718,682,46,862,754,0,0,40,14,0,48,368,1376,79,74,61,46,42,66,39,22,19,36,102,37,83,59,33,77,46932,16.49920677,16.86938128
5730,5730,Jehovah's Witnesses,5707 SW Archer Rd,GAINESVILLE,FL,32608,29.606978,-82.404067,813110,81311008,Religious Organizations,0,3.0,0,3,1891,875,861,1030,46%,54%,1356,460,5,15,0,11,44,131,1251,71.70809096,24.32575357,0.26441036,0.79323109,0.0,0.5817028000000001,2.32681121,6.92755156,2.15,438,394,718,682,46,862,754,0,0,40,14,0,48,368,1376,79,74,61,46,42,66,39,22,19,36,102,37,83,59,33,77,46932,16.49920677,16.86938128
5736,5736,New Salem Baptist Church,5707 SW 62nd Ave,GAINESVILLE,FL,32608,29.596701,-82.40298,813110,81311008,Religious Organizations,0,3.0,0,3,1891,875,861,1030,46%,54%,1356,460,5,15,0,11,44,131,1251,71.70809096,24.32575357,0.26441036,0.79323109,0.0,0.5817028000000001,2.32681121,6.92755156,2.15,438,394,718,682,46,862,754,0,0,40,14,0,48,368,1376,79,74,61,46,42,66,39,22,19,36,102,37,83,59,33,77,46932,16.49920677,16.86938128
5758,5758,Wesley Chapel United Methodist,5820 SW 63rd Ln,GAINESVILLE,FL,32608,29.596039,-82.405556,813110,81311008,Religious Organizations,0,3.0,0,3,1891,875,861,1030,46%,54%,1356,460,5,15,0,11,44,131,1251,71.70809096,24.32575357,0.26441036,0.79323109,0.0,0.5817028000000001,2.32681121,6.92755156,2.15,438,394,718,682,46,862,754,0,0,40,14,0,48,368,1376,79,74,61,46,42,66,39,22,19,36,102,37,83,59,33,77,46932,16.49920677,16.86938128
5798,5798,TOMMIE GEORGE MINISTRIES,6606 SW 59TH ST,GAINESVILLE,FL,32608,29.591953000000004,-82.406768,813110,81311021,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1891,875,861,1030,46%,54%,1356,460,5,15,0,11,44,131,1251,71.70809096,24.32575357,0.26441036,0.79323109,0.0,0.5817028000000001,2.32681121,6.92755156,2.15,438,394,718,682,46,862,754,0,0,40,14,0,48,368,1376,79,74,61,46,42,66,39,22,19,36,102,37,83,59,33,77,46932,16.49920677,16.86938128
5807,5807,Agape Faith Ctr,936 NW 31st Ave,GAINESVILLE,FL,32609,29.681248999999998,-82.334723,813110,81311008,Religious Organizations,0,8.0,0,8,1380,590,603,777,44%,56%,979,234,0,57,0,32,78,258,826,70.94202899,16.95652174,0.0,4.13043478,0.0,2.31884058,5.65217391,18.69565217,2.34,281,445,522,264,39,714,630,0,0,19,33,0,32,382,948,47,30,88,8,45,26,78,0,22,25,54,45,61,32,29,0,38962,13.76811594,23.39939024
5892,5892,Parkview Baptist Church,3403 NW 13th St,GAINESVILLE,FL,32609,29.684164000000003,-82.338368,813110,81311008,Religious Organizations,0,7.0,0,7,1380,590,603,777,44%,56%,979,234,0,57,0,32,78,258,826,70.94202899,16.95652174,0.0,4.13043478,0.0,2.31884058,5.65217391,18.69565217,2.34,281,445,522,264,39,714,630,0,0,19,33,0,32,382,948,47,30,88,8,45,26,78,0,22,25,54,45,61,32,29,0,38962,13.76811594,23.39939024
5929,5929,Wesley United Methodist Church,826 NW 23rd Ave,GAINESVILLE,FL,32609,29.674594,-82.333771,813110,81311008,Religious Organizations,0,9.0,0,9,1380,590,603,777,44%,56%,979,234,0,57,0,32,78,258,826,70.94202899,16.95652174,0.0,4.13043478,0.0,2.31884058,5.65217391,18.69565217,2.34,281,445,522,264,39,714,630,0,0,19,33,0,32,382,948,47,30,88,8,45,26,78,0,22,25,54,45,61,32,29,0,38962,13.76811594,23.39939024
5941,5941,Atlas AME Church,19917 NE 13th St,GAINESVILLE,FL,32609,29.839216999999998,-82.309021,813110,81311008,Religious Organizations,0,1.0,0,1,569,272,306,263,54%,46%,343,189,0,0,0,0,37,37,343,60.28119508,33.21616872,0.0,0.0,0.0,0.0,6.5026362,6.5026362,2.09,136,100,158,350,46,232,232,0,0,0,0,0,0,173,396,0,0,7,52,45,9,53,0,27,24,0,19,36,0,0,0,36691,11.24780316,0.0
5947,5947,Jerusalem Church-God By Faith,1230 NE 156th Ave,GAINESVILLE,FL,32609,29.799198999999998,-82.308787,813110,81311008,Religious Organizations,0,2.0,0,2,569,272,306,263,54%,46%,343,189,0,0,0,0,37,37,343,60.28119508,33.21616872,0.0,0.0,0.0,0.0,6.5026362,6.5026362,2.09,136,100,158,350,46,232,232,0,0,0,0,0,0,173,396,0,0,7,52,45,9,53,0,27,24,0,19,36,0,0,0,36691,11.24780316,0.0
5949,5949,Old Jerusalem Baptist Church,909 NE 192nd Ave,GAINESVILLE,FL,32609,29.829763,-82.31424799999999,813110,81311008,Religious Organizations,0,2.0,0,2,569,272,306,263,54%,46%,343,189,0,0,0,0,37,37,343,60.28119508,33.21616872,0.0,0.0,0.0,0.0,6.5026362,6.5026362,2.09,136,100,158,350,46,232,232,0,0,0,0,0,0,173,396,0,0,7,52,45,9,53,0,27,24,0,19,36,0,0,0,36691,11.24780316,0.0
5952,5952,Antioch Baptist Church,3612 NW 177th Ave,GAINESVILLE,FL,32609,29.817659000000003,-82.36947099999999,813110,81311008,Religious Organizations,0,2.0,0,2,1024,410,483,541,47%,53%,798,104,18,32,0,0,72,28,790,77.9296875,10.15625,1.7578125,3.125,0.0,0.0,7.03125,2.734375,2.5,276,189,462,194,45,372,370,0,0,0,0,0,2,333,691,46,31,0,22,47,0,30,7,46,23,28,61,45,9,15,0,48696,6.15234375,8.59375
6034,6034,Anthem Community Church,2902 SW 75th St,GAINESVILLE,FL,32608,29.626687,-82.424301,813110,81311008,Religious Organizations,0,3.0,0,3,2022,809,986,1036,49%,51%,1786,128,42,17,0,0,49,13,1773,88.32838773,6.33036597,2.07715134,0.84075173,0.0,0.0,2.42334322,0.64292779,2.5,596,239,780,814,49,845,682,0,0,0,0,0,163,497,1379,0,66,18,0,16,42,0,49,74,68,26,44,160,25,9,212,102566,28.33827893,0.59347181
6357,6357,Anointing of the Holy Spirit,1755 SW Williston Rd,GAINESVILLE,FL,32608,29.613895,-82.34788,813110,81311008,Religious Organizations,0,2.0,0,2,2175,867,1144,1031,53%,47%,1984,145,8,26,0,0,12,254,1756,91.2183908,6.66666667,0.36781609,1.1954023,0.0,0.0,0.55172414,11.67816092,2.37,227,661,534,1506,51,842,688,0,47,62,0,0,45,573,1583,81,42,70,38,23,29,10,42,18,45,80,134,75,84,41,55,68750,15.54022989,27.78574845
6545,6545,Trinity Missionary Baptist Chr,5353 SW 17th Ter,GAINESVILLE,FL,32608,29.603676,-82.34373000000001,813110,81311008,Religious Organizations,0,3.0,0,3,2175,867,1144,1031,53%,47%,1984,145,8,26,0,0,12,254,1756,91.2183908,6.66666667,0.36781609,1.1954023,0.0,0.0,0.55172414,11.67816092,2.37,227,661,534,1506,51,842,688,0,47,62,0,0,45,573,1583,81,42,70,38,23,29,10,42,18,45,80,134,75,84,41,55,68750,15.54022989,27.78574845
